re,1,8,5000,0.013865
og,1,8,5000,0.010532
r,1,8,5000,112.499527
re,1,8,5000,0.013789
og,1,8,5000,0.011312
r,1,8,5000,112.557651
re,1,8,5000,0.014486
og,1,8,5000,0.010927
r,1,8,5000,112.897776
re,1,8,5000,0.051506
og,1,8,5000,0.011580
r,1,8,5000,114.162113
re,1,8,5000,0.013896
og,1,8,5000,0.010926
r,1,8,5000,112.696911
re,2,8,5000,0.014687
og,2,8,5000,0.016182
r,2,8,5000,805.831270
ig,2,8,5000,5127223.057400
re,2,8,5000,0.014356
og,2,8,5000,0.016204
r,2,8,5000,847.888919
ig,2,8,5000,5128096.279017
re,2,8,5000,0.019560
og,2,8,5000,0.016296
r,2,8,5000,844.581269
ig,2,8,5000,5128941.924065
re,2,8,5000,0.050155
og,2,8,5000,0.016262
r,2,8,5000,869.262729
ig,2,8,5000,5129825.996247
re,2,8,5000,0.083554
og,2,8,5000,0.015827
r,2,8,5000,872.982392
ig,2,8,5000,5130703.404103
re,4,8,5000,0.022909
og,4,8,5000,0.044302
r,4,8,5000,1530.528621
ig,4,8,5000,5132565.498792
re,4,8,5000,0.026294
og,4,8,5000,0.048350
