re,1,1,5000,0.135817
og,1,1,5000,0.011052
r,1,1,5000,212.320700
re,1,1,5000,0.036452
og,1,1,5000,0.011238
r,1,1,5000,198.288851
re,1,1,5000,0.016058
og,1,1,5000,0.011502
r,1,1,5000,197.832911
re,1,1,5000,0.044137
og,1,1,5000,0.011837
r,1,1,5000,198.036220
re,1,1,5000,0.049168
og,1,1,5000,0.011090
r,1,1,5000,198.377216
re,1,8,5000,0.015369
og,1,8,5000,0.011333
r,1,8,5000,114.144074
re,1,8,5000,0.059463
og,1,8,5000,0.010623
r,1,8,5000,116.038167
re,1,8,5000,0.096997
og,1,8,5000,0.010642
r,1,8,5000,115.854183
re,1,8,5000,0.024063
og,1,8,5000,0.011426
r,1,8,5000,115.311798
re,1,8,5000,0.013445
og,1,8,5000,0.013843
r,1,8,5000,113.836738
re,1,16,5000,0.013538
og,1,16,5000,0.013954
r,1,16,5000,108.213735
re,1,16,5000,0.062381
og,1,16,5000,0.013723
r,1,16,5000,109.448051
re,1,16,5000,0.055457
og,1,16,5000,0.013665
r,1,16,5000,108.778069
re,1,16,5000,0.014065
og,1,16,5000,0.013566
r,1,16,5000,108.431766
re,1,16,5000,0.014242
og,1,16,5000,0.013595
r,1,16,5000,108.592855
re,1,24,5000,0.100065
og,1,24,5000,0.013223
r,1,24,5000,107.470639
re,1,24,5000,0.014135
og,1,24,5000,0.013840
r,1,24,5000,106.854045
re,1,24,5000,0.013365
og,1,24,5000,0.013708
r,1,24,5000,106.558902
re,1,24,5000,0.013843
og,1,24,5000,0.014137
r,1,24,5000,106.000081
re,1,24,5000,0.014749
og,1,24,5000,0.013824
r,1,24,5000,106.642898
re,1,32,5000,0.019086
og,1,32,5000,0.011263
r,1,32,5000,105.734631
re,1,32,5000,0.058879
og,1,32,5000,0.013287
r,1,32,5000,106.202466
re,1,32,5000,0.014322
og,1,32,5000,0.014027
r,1,32,5000,105.440397
re,1,32,5000,0.026530
og,1,32,5000,0.013668
r,1,32,5000,105.425882
re,1,32,5000,0.055418
og,1,32,5000,0.012423
r,1,32,5000,105.609519
re,1,40,5000,0.014064
og,1,40,5000,0.013651
r,1,40,5000,105.934725
re,1,40,5000,0.013939
og,1,40,5000,0.011225
r,1,40,5000,105.409509
re,1,40,5000,0.013846
og,1,40,5000,0.011989
r,1,40,5000,105.408434
re,1,40,5000,0.013869
og,1,40,5000,0.011898
r,1,40,5000,105.341802
re,1,40,5000,0.075916
og,1,40,5000,0.010884
r,1,40,5000,106.013737
re,1,48,5000,0.013725
og,1,48,5000,0.011658
r,1,48,5000,106.164620
re,1,48,5000,0.013409
og,1,48,5000,0.013584
r,1,48,5000,105.367111
re,1,48,5000,0.014023
og,1,48,5000,0.013526
r,1,48,5000,105.200247
re,1,48,5000,0.013961
og,1,48,5000,0.013808
r,1,48,5000,104.962069
re,1,48,5000,0.013657
og,1,48,5000,0.013699
r,1,48,5000,105.155666
re,1,56,5000,0.013945
og,1,56,5000,0.013765
r,1,56,5000,105.273838
re,1,56,5000,0.014048
og,1,56,5000,0.013673
r,1,56,5000,105.220907
re,1,56,5000,0.013943
og,1,56,5000,0.013731
r,1,56,5000,105.375817
re,1,56,5000,0.014699
og,1,56,5000,0.013870
r,1,56,5000,104.959844
re,1,56,5000,0.013841
og,1,56,5000,0.013838
r,1,56,5000,105.029388
re,1,64,5000,0.066198
og,1,64,5000,0.013383
r,1,64,5000,108.764673
re,1,64,5000,0.058923
og,1,64,5000,0.013454
r,1,64,5000,108.782120
re,1,64,5000,0.013695
og,1,64,5000,0.011327
r,1,64,5000,112.250509
re,1,64,5000,0.014002
og,1,64,5000,0.012584
r,1,64,5000,110.714625
re,1,64,5000,0.013981
og,1,64,5000,0.012174
r,1,64,5000,112.046331
